CP5_alpha_power,CP5_delta_power,CP5_spectral_edge,CP5_spectral_entropy,CP6_alpha_power,CP6_delta_power,CP6_spectral_edge,CP6_spectral_entropy,F7_alpha_power,F7_delta_power,F7_spectral_edge,F7_spectral_entropy,F8_alpha_power,F8_delta_power,F8_spectral_edge,F8_spectral_entropy,FC5_alpha_power,FC5_delta_power,FC5_spectral_edge,FC5_spectral_entropy,FC6_alpha_power,FC6_delta_power,FC6_spectral_edge,FC6_spectral_entropy,P7_alpha_power,P7_delta_power,P7_spectral_edge,P7_spectral_entropy,P8_alpha_power,P8_delta_power,P8_spectral_edge,P8_spectral_entropy,T7_alpha_power,T7_delta_power,T7_spectral_edge,T7_spectral_entropy,T8_alpha_power,T8_delta_power,T8_spectral_edge,T8_spectral_entropy,label
3.0108108059187417e-09,2.6317219930542103e-11,1.3036835830653404e-11,2.2126317633435761e-10,4.4339489691474535e-12,1.7923401244434515e-09,2.6086553735993534e-10,2.2842044852469546e-11,1.2991677802394598e-11,1.5142882045706484e-11,9.333590924860467e-08,1.446243094748983e-10,1.2156515478839422e-10,7.52809177730308e-10,5.5040141612764045e-11,5.1107990935604986e-08,5.589214384648133e-10,1.6709474211475807e-10,1.3093228486560848e-10,1.4334951973815867e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.230708883809015e-06,1.555359953145428e-08,1.605446837197073e-08,1.2646534337313714e-07,5.470601874295987e-09,3.658946326243778e-06,1.2237174641708105e-07,1.701280917332507e-08,1.2819998873040183e-08,1.3986476767326766e-08,1.0
2.864205298696353e-09,2.932865524410299e-11,1.7502249356805272e-11,2.1195519120024076e-10,5.523741144103202e-12,2.452434190099452e-09,2.065286173763961e-10,2.4350987273073646e-11,1.4333266956502322e-11,1.6162168923610928e-11,1.0868470105842256e-07,1.372701706428969e-10,2.051589068343569e-10,8.423104594327016e-10,5.475561302930987e-11,4.829306903403133e-08,1.1964791131276478e-09,1.4879937885248304e-10,1.1542596848117244e-10,1.3247990587589468e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.490932187817608e-06,1.5914191304934886e-08,2.3116284920796756e-08,1.3791093941205367e-07,5.660489663057964e-09,3.5281363865422872e-06,1.5904336613768958e-07,1.6396522777936212e-08,1.206733427938455e-08,1.363604072739515e-08,1.0
1.8362679103268601e-09,3.290952937090801e-11,2.5902364707856546e-11,3.277244714340683e-10,6.142627624198052e-12,1.448748203891637e-09,2.434919803182389e-09,2.5489596198667218e-11,1.5321303102154496e-11,1.708251049181072e-11,1.2667664066713684e-07,1.2539036421567953e-10,2.2525937882291913e-10,1.2347120455027348e-09,5.3673838251338596e-11,3.992706521494764e-08,1.8116160809717932e-09,1.7321609541877766e-10,1.2575336196738473e-10,1.4736700198893087e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.537806653618712e-06,1.5341668592835355e-08,2.6359203289699475e-08,1.7645318239758133e-07,5.9634700904887286e-09,2.6377761287692027e-06,4.794601689087556e-07,1.8691806156075132e-08,1.3506511856022494e-08,1.5408583239853743e-08,1.0
1.2805623124902596e-09,2.919669256281024e-11,3.6910674549520476e-11,4.329365688787148e-10,6.4361057433011425e-12,9.880230955665334e-10,5.921263663114784e-09,2.654900841816282e-11,1.5634518153568322e-11,1.818586705052392e-11,8.938082869921401e-08,1.1613889088406258e-10,1.35367645278196e-10,9.897144802129663e-10,5.2068101970634155e-11,2.766862371880383e-08,8.18531753475152e-09,1.581715695720331e-10,1.2164749465851655e-10,1.3447506054509822e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9654183932988466e-06,1.432100941168394e-08,2.0286054213601133e-08,1.6882672861562098e-07,5.538221112152562e-09,2.089505596851518e-06,1.189714551300907e-06,1.7423286751601175e-08,1.2710946153655292e-08,1.4179125585870999e-08,1.0
2.940161279011196e-09,2.7790339581519522e-11,1.1913195357062823e-10,3.8933203182300493e-10,6.764999268509025e-12,2.1494802114893513e-09,6.001064362223733e-09,2.5421016889128886e-11,1.6191407587705397e-11,1.8013295860494833e-11,7.219268219688838e-08,1.1961483442599478e-10,3.5991693591732236e-09,9.299279232064206e-10,5.4301911299387606e-11,3.314065462213096e-08,1.0021270545535015e-08,1.378401097455646e-10,1.169974242828264e-10,1.165019467742321e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.170559321442398e-06,1.3920411853782066e-08,2.6470317945322253e-07,1.6544185376728525e-07,5.81009237010237e-09,2.44211072376503e-06,1.4720602743215432e-06,1.5623069469127506e-08,1.235093292596429e-08,1.2691720815198012e-08,1.0
2.365398146752408e-09,2.9358585968251174e-11,1.1754414514443904e-10,2.0148135819474565e-10,6.139990649617785e-12,2.2685994161459353e-09,3.981594896674923e-10,2.6171039913461338e-11,1.6408774829115273e-11,1.8460323057003994e-11,5.990967352033012e-08,1.349323064147665e-10,3.856301494398573e-09,1.1417006444331507e-09,5.0581279853190586e-11,4.146979291065804e-08,2.0881773446143173e-09,1.4256187268123461e-10,1.1400992150387482e-10,1.1539840235416806e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.036415367921276e-06,1.4932761634931343e-08,3.1688423864528276e-07,1.5264045185865172e-07,5.522276902217939e-09,3.0434638935827e-06,2.789504164258916e-07,1.623913046336641e-08,1.2486830753650807e-08,1.2956793051429331e-08,1.0
2.728644730810569e-10,2.371003861210708e-11,4.33138271626808e-11,1.5340077573622892e-10,5.2784965784173535e-12,8.95734776723844e-10,1.747882121355157e-10,2.1934149282142227e-11,1.3244663793939353e-11,1.5374277227274935e-11,1.2463461064836231e-08,1.1799539413177152e-10,1.6361564320352304e-09,9.324898096722352e-10,4.5002285005813406e-11,2.767653048895519e-08,1.20182532504734e-09,1.3813700872555626e-10,1.1317945514409473e-10,1.228162869767537e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.185625175192294e-07,1.3923291788223738e-08,1.3216514450375226e-07,1.377924889973269e-07,4.8753753285853e-09,1.9800217702840174e-06,1.4493802137819184e-07,1.547691560712623e-08,1.1818153570870863e-08,1.305392909792912e-08,1.0
2.509525690166199e-10,2.284106148400679e-11,9.468284652420877e-11,1.916440837816338e-10,5.831958625172331e-12,5.85195392832666e-10,2.053724750347438e-10,1.966887600790322e-11,1.2350064140035515e-11,1.3917956524106782e-11,9.647688127839178e-09,1.0659338577136036e-10,2.5610004565551788e-09,6.51904994844091e-10,4.295614950844872e-11,2.9992111998123495e-08,2.272589509192886e-09,1.2395132825066898e-10,1.0131003415434995e-10,1.1171867237314714e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.367224211678991e-07,1.2678252387839506e-08,1.9963125286191114e-07,1.1895107961019307e-07,4.7332523815499435e-09,2.0276911248296824e-06,2.1768530481270805e-07,1.3702520719053e-08,1.072327598433215e-08,1.1744112509218698e-08,1.0
1.9570929337027775e-10,2.3796006497922778e-11,6.664674338142939e-11,1.9464516501030922e-10,6.0396571968416e-12,3.353481994783864e-10,1.9187226056124537e-10,1.9966705299666806e-11,1.2650498201783136e-11,1.4174708885304945e-11,3.474124862005607e-09,1.0707604914769459e-10,9.989192016005315e-10,4.045088814487214e-10,4.2488845906422963e-11,1.672800119017992e-08,1.5730591936990936e-09,1.1039535840237176e-10,9.204654908263335e-11,1.0009617154470077e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.887300181788478e-07,1.251205172232306e-08,9.06549363343181e-08,9.545042856876938e-08,4.7306672384324765e-09,1.1799152599893981e-06,1.7425397633670794e-07,1.2471560102859297e-08,9.900452493702918e-09,1.0688282779521457e-08,1.0
1.2606800947682774e-10,2.5297757063466715e-11,1.386338861393563e-11,1.6451838422007638e-10,5.429499644529125e-12,2.406398736220195e-10,1.6292636105505646e-10,2.108231636918034e-11,1.3625363558444187e-11,1.5566142836819907e-11,1.8066795325662106e-09,1.0729511096446394e-10,9.637848042741268e-11,3.7745819241968523e-10,5.564635166780654e-11,7.871064311484753e-09,4.357492411040969e-10,1.5832031221491957e-10,1.3167557654576708e-10,1.4643488385228152e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.761112967836935e-07,1.2722725777508954e-08,1.4461566089719802e-08,9.222043505470012e-08,5.744230851703195e-09,5.763044835037158e-07,9.066600743475325e-08,1.6509460968031925e-08,1.3228807135733334e-08,1.4575240867376565e-08,1.0
2.919830617864568e-10,2.4333181890013216e-11,1.5038502057893646e-11,1.6156078525754505e-10,6.140641925288029e-12,8.520333172200721e-10,1.676633339409881e-10,2.261874414589717e-11,1.4552551528851924e-11,1.6643953401517997e-11,1.5643423559674666e-09,1.305275100265878e-10,1.1282408630377064e-10,4.007516451806306e-10,6.815469157764626e-11,7.19727584371899e-09,5.107990998234566e-10,1.9423767162563855e-10,1.5478326132948857e-10,1.7614839740274515e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.848749295025323e-07,1.4411752610892007e-08,1.6070547662714856e-08,9.541658069633849e-08,6.839679350726762e-09,5.85135797419727e-07,9.613219334822282e-08,1.964947650524446e-08,1.5330761917567148e-08,1.7219335701325864e-08,1.0
4.918704235021786e-10,2.8337922154194442e-11,3.6113174593324413e-10,1.9773489054617316e-10,6.3772341997361386e-12,2.4524811904205973e-09,6.588415783527922e-10,2.3937293599331313e-11,1.4859148471085492e-11,1.6505946237277834e-11,5.5386743875615904e-09,1.2482579811002956e-10,1.9714745192554904e-08,1.9033029340487445e-09,5.4568859463339636e-11,1.997595241260175e-08,1.674163831317589e-09,1.4187139575764908e-10,1.2381455529384783e-10,1.4949775645959724e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6890943895267633e-07,1.4719958551033084e-08,1.151810534991001e-06,2.0877534808165954e-07,5.784926027468292e-09,1.5058370137879583e-06,2.6211351888025454e-07,1.6060393421845138e-08,1.2941738287169024e-08,1.5267135407321604e-08,1.0
2.816529911063982e-10,3.298289795836421e-11,2.1322975299185558e-10,2.117422850617825e-10,5.9442598080965935e-12,2.1795990220394597e-09,8.496815008801018e-10,2.6207665013887718e-11,1.552796988495897e-11,1.715808120792259e-11,5.217618623782672e-09,1.371841619240702e-10,1.5474007312258056e-08,1.997367750354118e-09,5.003648307404384e-11,2.0172195507880217e-08,1.3665525982624846e-09,1.2408996154689455e-10,1.0706494864340727e-10,1.3185546216059324e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1656037300551804e-07,1.5938722547344414e-08,1.1581055749125927e-06,2.203693753493647e-07,5.5257040598200815e-09,1.6263655051041259e-06,2.834157519495665e-07,1.5070997176029592e-08,1.2122532237493639e-08,1.4037027583073894e-08,1.0
2.4070413259785113e-10,3.1530584323289346e-11,2.499405210742971e-11,1.9347381313671453e-10,7.298299856865816e-12,8.210800100874076e-10,1.6363021519970227e-10,2.5923088314226526e-11,1.7989621084091722e-11,1.838312186478379e-11,2.146213617955718e-09,1.4637739292871958e-10,1.011807775502336e-09,5.114495357692604e-10,6.30074341920699e-11,1.5193329540840186e-08,4.682330924668268e-10,1.461995264140435e-10,1.2018523701882088e-10,1.2379515451232422e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31916158234695e-07,1.6463053613361743e-08,8.722283337561915e-08,1.0729334808144178e-07,6.456884722761936e-09,1.1451408594453963e-06,9.177122956342642e-08,1.637412095850182e-08,1.2964633695668642e-08,1.3686185189224982e-08,1.0
5.179193959460097e-10,2.9939896415831326e-11,4.592842077812819e-11,2.2073130266822288e-10,7.469699601796834e-12,1.2301872138655691e-09,1.852527168577326e-10,2.6026105420434806e-11,1.7652862904420434e-11,1.8831900843536887e-11,3.587227307305083e-09,1.4218004376813762e-10,1.3301183989110166e-09,5.725504091176762e-10,4.712942317549405e-11,2.3852726132066023e-08,5.101099975675958e-10,1.2027137571657365e-10,9.237382305508312e-11,1.0780017296296777e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.806196573666156e-07,1.6200926707133952e-08,1.1336162216230132e-07,1.2010243736188468e-07,5.360402087830889e-09,1.7234365325934061e-06,9.643423416543328e-08,1.48496597649443e-08,1.107874196767318e-08,1.2612148996257484e-08,1.0
7.621364073812325e-09,2.6064552361975192e-11,9.693971530452199e-11,2.371286180628245e-10,5.671615891010753e-12,1.732081703367056e-08,3.7410582653209724e-10,2.1724789028348025e-11,1.4376400715102495e-11,1.543704540966787e-11,1.0279648516801846e-07,1.3289364760623207e-10,2.2155983609720545e-09,1.5198003728669944e-09,3.8258299279585696e-11,1.1661244368005332e-06,3.013543289349672e-09,1.4254825242665341e-10,9.845776663481386e-11,1.2053504214506489e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.421092386564002e-06,1.473683082348016e-08,1.691365668998391e-07,1.8863572076636723e-07,4.565923031378725e-09,7.008059129465337e-05,3.279576697786873e-07,1.5386417200188862e-08,1.085536979478109e-08,1.2703287764643707e-08,1.0
6.807733236375828e-09,3.28938221170632e-11,6.496832481292577e-11,2.5511907682397586e-10,5.976440982020713e-12,1.9087325127941102e-08,3.6281400048134223e-10,2.475779772149493e-11,1.5887754815591145e-11,1.6740963188007644e-11,1.0384960777918701e-07,1.5411198809538683e-10,1.9030073694738222e-09,1.3290709328730134e-09,4.681412345116697e-11,1.4192670178280313e-06,2.898369183849595e-09,1.7215416307220423e-10,1.1948689560004795e-10,1.3340621161994093e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.280292126455313e-06,1.7457953491024108e-08,1.553422841409092e-07,1.829790231544982e-07,5.308394390509313e-09,7.205622107172733e-05,2.956185368552801e-07,1.8508179259695792e-08,1.3062410506207696e-08,1.4284241619716682e-08,1.0
2.5936900071711823e-10,3.262691421774373e-11,1.2066225108851096e-11,2.0869733659358967e-10,7.41704194794784e-12,3.7638890212159713e-10,1.4845890188473716e-10,2.427108340554872e-11,1.5835667545075812e-11,1.6985217207323275e-11,5.945077089939696e-09,1.594551789461734e-10,9.340042050046954e-11,4.128929979330071e-10,5.142371087785417e-11,2.21485814849183e-08,3.7799620492588005e-10,1.659850757088919e-10,1.2358588690186654e-10,1.3705856712579114e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7085687854010947e-07,1.768910426497256e-08,1.3728224687006304e-08,1.029315083507364e-07,5.74854901125855e-09,1.439339747456852e-06,8.133095921047419e-08,1.7964460987381836e-08,1.3219601731838402e-08,1.4447647887610343e-08,1.0
5.271722393980851e-10,2.993333086034539e-11,1.2889220056906435e-11,2.0019874575040164e-10,6.7107157316280874e-12,7.431408965217517e-10,1.6945987112200807e-10,2.3601918089019972e-11,1.4789513228410945e-11,1.6543619666298892e-11,6.587136248582031e-09,1.3428899910330832e-10,9.901257685183594e-11,4.371235530646444e-10,4.665959471907946e-11,1.285564828178423e-08,4.40129200036838e-10,1.5220203643083952e-10,1.1037659545429704e-10,1.2773106190093934e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.304893747444551e-07,1.56456755121449e-08,1.4466668111103909e-08,1.0450711808525325e-07,5.349175123759909e-09,1.0870783216907926e-06,9.29550996528276e-08,1.6740995862081827e-08,1.2172301446752094e-08,1.3790119194373908e-08,1.0
5.699623566743359e-09,2.946423144240071e-11,1.7769742153519102e-10,3.4255247328917215e-10,5.706489688167461e-12,1.1891182633401572e-08,3.0407624717705156e-10,2.5681304718273417e-11,1.5079345854491578e-11,1.778145515086046e-11,9.303132686341943e-08,1.102128445507188e-10,1.7559965205325415e-09,1.7417927460276668e-09,4.575111511471825e-11,1.263103961854049e-07,1.5405473686870436e-09,1.5055049603390563e-10,1.035152517974787e-10,1.0741740871382068e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5474029145334355e-06,1.4060910157206129e-08,1.565129561483667e-07,2.1839793643026502e-07,5.1411312558707705e-09,8.727470419532334e-06,2.011129254711058e-07,1.7317541786394996e-08,1.1796493530039802e-08,1.2660245345275356e-08,1.0
1.065738557782342e-08,2.8246245435011815e-11,5.783105623206685e-10,5.624150275750925e-10,7.587431038225441e-12,1.0621173195055014e-07,1.865974908640293e-09,2.6527018895627322e-11,1.814938209660284e-11,1.993561535684933e-11,1.4966937836899432e-07,1.1446120466930395e-10,4.753483368495637e-09,5.159073268518786e-09,4.6509448921860986e-11,9.776225198111787e-07,1.4762334867986594e-08,1.568570500934558e-10,1.1021412486490483e-10,1.090787499841295e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0088362603796343e-05,1.4089939542783616e-08,4.370716396420289e-07,5.089298356976598e-07,5.47306209808447e-09,6.038627477989627e-05,1.3852872384807964e-06,1.810352659002604e-08,1.2789286406926005e-08,1.3313230934145517e-08,1.0
3.99790931909396e-09,3.052928859548068e-11,3.658769433716867e-10,3.914136996515128e-10,7.899729454625013e-12,7.888485157044363e-08,1.7457559617766547e-09,2.8198928057964367e-11,1.9151906170203095e-11,2.0698620747674657e-11,5.409683145789689e-08,1.1510856427344164e-10,2.8465111563767485e-09,4.039475546501434e-09,4.823690653947045e-11,1.0338937351966715e-06,1.3372403064567121e-08,1.4623924287889423e-10,1.1157636815877346e-10,1.180522250734768e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.376910977459859e-06,1.4580487398442447e-08,2.6216109840596704e-07,4.260476773703789e-07,5.6788475943557035e-09,7.152816944316738e-05,1.1800875070760301e-06,1.7408132830194013e-08,1.3198416684046888e-08,1.3999821544862085e-08,1.0
3.3678266207270095e-10,3.068681819550707e-11,1.372002675751377e-11,1.8349068543682985e-10,6.887884966349331e-12,8.913914524518033e-10,1.2753982268729982e-10,2.6080025163548568e-11,1.6847165184971948e-11,1.8659523569472292e-11,7.967064093023585e-09,1.2530994150799502e-10,9.587928978308502e-11,7.985739191070194e-10,4.756380935472883e-11,6.512959914108316e-08,3.741241248195725e-10,1.329392681914822e-10,1.0675631043550814e-10,1.1372758646245459e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.193317588396358e-07,1.4919651112507315e-08,1.334181915852053e-08,1.296584123769341e-07,5.390604572941274e-09,4.0010401676584165e-06,7.86678453713664e-08,1.5812048836893624e-08,1.2244898288296043e-08,1.3114450090333526e-08,1.0
1.8296786145710387e-10,2.7548088507480288e-11,1.1857681803356542e-11,2.024166448404941e-10,6.4664478148824116e-12,5.926037976707306e-10,1.359113896146626e-10,2.3887921436811582e-11,1.5850402576287412e-11,1.6982584799167952e-11,3.07507108075627e-09,1.4849791600317352e-10,6.514388363578215e-11,6.137246946104196e-10,4.023246056063718e-11,2.2797592340912437e-08,3.073803484604309e-10,1.2902615588066115e-10,9.504950936793045e-11,1.0121028953572364e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8008029139281746e-07,1.665688429789209e-08,1.1011814662213854e-08,1.1533567323899293e-07,4.909353697385722e-09,1.568979866406173e-06,7.705322644095562e-08,1.5789821156489887e-08,1.1630359223699387e-08,1.2362501014873251e-08,1.0
5.505204155927683e-10,2.931241574347393e-11,1.4323260915910054e-11,1.777575456357687e-10,7.203011834366467e-12,1.109187500197592e-09,2.151170146905982e-10,2.7465734489485872e-11,1.7152023641088367e-11,1.8745271173744923e-11,4.0962655257596824e-09,1.4094903480501032e-10,8.116579172408937e-11,5.183366731494263e-10,4.1442130391497814e-11,2.591935777526314e-08,3.738693420967789e-10,1.5008579471282776e-10,1.0812479025196601e-10,1.2471721634939807e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.900866200327894e-07,1.663886596952382e-08,1.880827054214382e-08,1.448881015882385e-07,5.0878143567484655e-09,1.9316988506671993e-06,1.463298432970948e-07,1.7469655493295183e-08,1.2393900758977175e-08,1.4025933185474534e-08,1.0
5.770312575794889e-10,2.939115899490971e-11,1.3787448688894014e-11,1.2684922923450782e-10,6.601375011131707e-12,1.0180668896902622e-09,2.633787270353853e-10,2.950604251761054e-11,1.7439491122423384e-11,1.9674668476605444e-11,6.140937603543988e-09,1.3710242371537708e-10,9.903408988603347e-11,4.992977494937903e-10,4.9700022815006446e-11,3.129223287031769e-08,4.867308791443341e-10,1.6413300850108793e-10,1.1541469129516312e-10,1.4311851359246825e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94235043067236e-07,1.555798121441338e-08,1.6925218231037174e-08,1.1059770951091893e-07,5.582613039796157e-09,2.1268665798612113e-06,1.340621701812044e-07,1.8181416702173762e-08,1.2779594120923691e-08,1.5164547365521542e-08,1.0
1.9627223643233997e-10,2.8160296636328144e-11,1.3033462942729066e-11,1.1629421363831645e-10,6.3304609483073916e-12,5.082323676062561e-10,1.5427509787198238e-10,2.857208830567423e-11,1.6303391408688464e-11,1.9155309599766553e-11,4.313003679199344e-09,1.395542873739406e-10,1.0777325554775797e-10,3.3263225302819274e-10,5.97731339860798e-11,2.526321930369361e-08,4.777019188270622e-10,1.8744926118311588e-10,1.3311644857077152e-10,1.5429723564674449e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4903833636708217e-07,1.546212657067963e-08,1.3856293817625031e-08,6.302726542042255e-08,6.27519798042603e-09,1.7022126680740559e-06,8.559781436916777e-08,2.0142861752060903e-08,1.4005555887861706e-08,1.6133264012672143e-08,1.0
1.3746020086201853e-10,2.8780110935142548e-11,1.2941583768801693e-11,1.0752606683594281e-10,6.6301072050230085e-12,4.310157650121256e-10,1.444693108704662e-10,3.039474824601283e-11,1.707791911069795e-11,1.9685751439500888e-11,2.2645552593380986e-09,1.5239922009454535e-10,1.006342646108383e-10,2.899643494624032e-10,6.177754500049746e-11,1.4535758486802492e-08,4.1298976462418003e-10,1.9348857514277766e-10,1.4329844221011347e-10,1.5739269910737916e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1179307413171518e-07,1.7007186939546208e-08,1.3464878834862476e-08,5.995522321966815e-08,6.508284060763674e-09,1.0590814214641505e-06,8.041599632080946e-08,2.097394439558852e-08,1.5140987202754673e-08,1.685466069332319e-08,1.0
1.6257355337369189e-10,2.752913858656503e-11,1.1333276031314853e-11,8.981973805696384e-11,5.905931428316214e-12,3.8708645278540815e-10,1.3626820134535018e-10,2.525681058857324e-11,1.4508688175143247e-11,1.5845741176228903e-11,2.812339903425774e-09,1.464260395321599e-10,8.420070752703971e-11,2.7472975339160126e-10,4.8363634721121846e-11,2.1849653005034803e-08,3.3584939827824997e-10,1.4408326237461026e-10,1.0927746870433374e-10,1.2575913574629622e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.404581841826595e-07,1.656985257031422e-08,1.241496273195867e-08,5.630510406318594e-08,5.527006486232778e-09,1.4561582909864779e-06,7.437972804124553e-08,1.7264337033069086e-08,1.2630356357062956e-08,1.438006504927593e-08,1.0
1.604443923081439e-10,2.8060567428855843e-11,1.07265703003869e-11,8.444153182884958e-11,6.399206376443529e-12,3.410989981263407e-10,1.3453602882027258e-10,2.4995584289985423e-11,1.6054075441889553e-11,1.727838565315384e-11,2.1043712013153746e-09,1.230978635137218e-10,1.0269070112184845e-10,2.6208258460608266e-10,5.957910543772936e-11,2.6973140207919283e-08,3.597725394514364e-10,1.655046567381903e-10,1.3012993819439463e-10,1.5550291112636542e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890379275724345e-07,1.4785210934686061e-08,1.3498160237569601e-08,5.578515116769513e-08,6.335371099351142e-09,1.6453717496803172e-06,7.576354042554215e-08,1.8235757638412293e-08,1.3875635391859943e-08,1.6122953447199885e-08,1.0
7.568010898622674e-11,2.7702783488970955e-11,1.2896750909254433e-11,9.218836209234548e-11,7.478798265789455e-12,2.0644533952895662e-10,1.304442217559469e-10,2.79754774476321e-11,1.8822026879852927e-11,2.013389773002163e-11,1.559719557325197e-09,1.1982537387467176e-10,1.1259961175547609e-10,3.0588043163515904e-10,6.861689004815223e-11,1.686698966765727e-08,3.393866218315697e-10,1.7861667797780365e-10,1.505093842711031e-10,1.6811142015887293e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4074418191980361e-07,1.4559962205533402e-08,1.3900608867443982e-08,5.842128403070809e-08,6.936928004560767e-09,1.0820915382861125e-06,7.338686493556879e-08,1.9053542386863918e-08,1.519605442485553e-08,1.6873983284393314e-08,1.0
1.3266844835687498e-10,2.6159809247333746e-11,1.531013944582715e-11,1.0390567809940344e-10,7.75118057683194e-12,4.150075832850291e-10,1.2587512101495584e-10,2.711926224950362e-11,1.9360918094285683e-11,2.1514465251438295e-11,2.160153853959981e-09,1.309422871589365e-10,9.431607808020688e-11,3.382364608431704e-10,5.575784446210191e-11,1.547734200544329e-08,3.8427887246095907e-10,1.5036116996605212e-10,1.2001277725044876e-10,1.3824330282285395e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.881952025404759e-07,1.498471476889432e-08,1.3073241443311317e-08,6.509688392136327e-08,6.303796072986399e-09,1.026829770917231e-06,7.517229216207148e-08,1.7277665395045383e-08,1.3510854633498781e-08,1.526633583784018e-08,1.0
2.1963615555019398e-10,2.7337556384221385e-11,1.5495259927082344e-11,1.183395757779205e-10,7.637054192432964e-12,6.762655019987058e-10,1.3366157802982532e-10,2.7127384412007318e-11,1.8993941730179298e-11,2.1022407242976972e-11,3.941033343087163e-09,1.3018700484443875e-10,1.057158941066313e-10,4.0678924922675835e-10,6.098762842158966e-11,1.5707941288215396e-08,4.322240005524636e-10,1.6819147342043024e-10,1.3519799630056635e-10,1.548249345271119e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.260076311669048e-07,1.491318868439246e-08,1.4267602855011466e-08,7.427344661089875e-08,6.675167123584274e-09,1.1590147880419312e-06,7.983856973876425e-08,1.8758300690235692e-08,1.4814179994927028e-08,1.671383030883239e-08,1.0
1.8595921701921094e-10,2.87831513746682e-11,1.5391509299643737e-11,1.307721960726635e-10,7.934008690199953e-12,5.504951030482182e-10,1.3815574120534392e-10,3.122496872288315e-11,2.0265440386090654e-11,2.2596029504002637e-11,5.102920221124787e-09,1.4497686504557206e-10,1.0695885591639674e-10,3.9863558675781615e-10,6.509514407505144e-11,2.0046172130531322e-08,4.145269764492929e-10,1.90917761851148e-10,1.5291515273562637e-10,1.6445576572811831e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.772544395120965e-07,1.6441547510327657e-08,1.4176053342174673e-08,7.216525458089966e-08,6.8238129527009246e-09,1.348280691099344e-06,7.718874281248865e-08,2.0507313660103698e-08,1.575856594710968e-08,1.707885398839672e-08,1.0
