CP5_alpha_power,CP5_delta_power,CP5_spectral_edge,CP5_spectral_entropy,CP6_alpha_power,CP6_delta_power,CP6_spectral_edge,CP6_spectral_entropy,F7_alpha_power,F7_delta_power,F7_spectral_edge,F7_spectral_entropy,F8_alpha_power,F8_delta_power,F8_spectral_edge,F8_spectral_entropy,FC5_alpha_power,FC5_delta_power,FC5_spectral_edge,FC5_spectral_entropy,FC6_alpha_power,FC6_delta_power,FC6_spectral_edge,FC6_spectral_entropy,P7_alpha_power,P7_delta_power,P7_spectral_edge,P7_spectral_entropy,P8_alpha_power,P8_delta_power,P8_spectral_edge,P8_spectral_entropy,T7_alpha_power,T7_delta_power,T7_spectral_edge,T7_spectral_entropy,T8_alpha_power,T8_delta_power,T8_spectral_edge,T8_spectral_entropy,label
1.4304198271549813e-11,1.746139599097718e-11,1.2206500314845254e-11,1.0505842358425125e-11,1.2514466623720674e-11,1.2410862559202069e-11,1.64090914168572e-11,1.9009645199232492e-11,1.3427739576355888e-11,1.6559428313980336e-11,1.1159026390472327e-10,1.4710781053632241e-10,9.783231365522077e-11,1.0375741800761004e-10,1.2307337311710517e-10,1.0358561871643443e-10,1.9164668702440318e-10,1.4823186457535406e-10,1.0237848083197672e-10,1.1235235107880338e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3615880579331022e-08,1.671374362873739e-08,1.1799522268105556e-08,1.215712867737971e-08,1.3861255076445666e-08,1.2300263844626588e-08,1.984325701559705e-08,1.7036942338549795e-08,1.2415853238060246e-08,1.4196993329078589e-08,1.0
1.4313751697659196e-11,1.4904138308959587e-11,1.0138174525298052e-11,9.968686374552643e-12,1.1091975108528397e-11,1.100526278337772e-11,1.6803503507770347e-11,1.623147617840124e-11,1.2368741095529459e-11,1.2450504136336333e-11,1.0759775695654152e-10,1.110375113002095e-10,1.043350865515791e-10,1.0554051466850345e-10,1.0515664528968596e-10,1.0657452227398772e-10,2.3606737722274436e-10,1.1282234418081177e-10,1.063667999157098e-10,1.1052959337555672e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2917266879909556e-08,1.3356049644726129e-08,1.1974621571386092e-08,1.1957707089246604e-08,1.2143368807591296e-08,1.2290685044670947e-08,2.3456614109131148e-08,1.369320872048239e-08,1.2561132237683333e-08,1.2894431922658009e-08,1.0
1.2428259995601477e-11,1.2146416311884791e-11,7.531805498156327e-12,7.333828414182949e-12,8.948802932780453e-12,8.443428066974383e-12,1.379096880597295e-11,1.3512532952559788e-11,1.0302765092323203e-11,9.840857458627149e-12,6.885570591596699e-11,7.059908140097717e-11,6.709340386836059e-11,6.81022378789474e-11,6.618481635497726e-11,6.69501936015801e-11,1.317703002737008e-10,7.076115313440104e-11,6.807833139340211e-11,6.734467908271385e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88703047870981e-09,9.151209600108709e-09,8.038589861019661e-09,8.128336313670695e-09,8.158410754872281e-09,8.244692742155506e-09,1.3039876593907345e-08,9.33214331198078e-09,8.518709824957677e-09,8.51668503553526e-09,1.0
8.892530804334819e-12,8.634480012187264e-12,4.9185805227792355e-12,4.639060216101101e-12,6.363772855443238e-12,5.616664698941752e-12,1.0053025581181679e-11,9.609695264321382e-12,7.329611203326116e-12,6.893666748129097e-12,5.276410974571187e-11,5.243644704457313e-11,4.6325532712170715e-11,4.84470534314481e-11,4.755019581478366e-11,4.8312472016259584e-11,5.5359619725971617e-11,5.440428812388195e-11,5.0577652589304946e-11,5.168609016457547e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.466137111288547e-09,6.465354841613273e-09,5.3878956232031985e-09,5.573489995413651e-09,5.64037478094846e-09,5.698303999198502e-09,6.8676711186940065e-09,6.773577867854278e-09,6.045130149349015e-09,6.130793647853539e-09,1.0
1.4057327712143205e-11,1.4922304898218267e-11,1.096352137948595e-11,1.1807206217395654e-11,1.2067743241290426e-11,1.2692786614078895e-11,1.6782593511366367e-11,1.5778999545856447e-11,1.3162924184761463e-11,1.3547557801137044e-11,2.274168301690369e-10,2.280157807014483e-10,2.1852976569827892e-10,2.1623789960633e-10,2.211817666199022e-10,2.1811115339304477e-10,2.764919372423825e-10,2.2915271392996777e-10,2.2600075382773393e-10,2.218835553952719e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429171955650844e-08,2.427873622982584e-08,2.3113409429969645e-08,2.2965775816736008e-08,2.34080417670024e-08,2.3254149821718314e-08,2.8249201006882505e-08,2.4517181772293902e-08,2.397533540268436e-08,2.369553239467317e-08,1.0
8.640893834983775e-11,9.962810302823575e-11,8.635301083234103e-11,9.081605143140054e-11,8.78548077720971e-11,9.064058090086228e-11,1.6763329826232704e-10,9.228504949589421e-11,8.712348422093344e-11,9.169760226535158e-11,1.8253191477794492e-09,2.2311444481168873e-09,1.6890127015806853e-09,1.7034202565803868e-09,1.66494574154466e-09,1.701571458185187e-09,4.313379053260768e-09,1.844097196163065e-09,1.7141844134182767e-09,1.7396675748409424e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5510952100873733e-07,1.807987643278495e-07,1.4665033401474735e-07,1.4811861568468202e-07,1.4239077631098023e-07,1.48169361826554e-07,3.521469747762806e-07,1.569408595469423e-07,1.485200704749677e-07,1.505025521398195e-07,1.0
8.696014184471542e-11,9.498797491293863e-11,8.733028634909268e-11,9.31942496460493e-11,8.729411091218716e-11,9.3958755887206e-11,1.5341350275707606e-10,9.120171805052224e-11,8.746680998662768e-11,9.219875890773412e-11,1.473751211367362e-09,2.0807488684058704e-09,1.3055581493860397e-09,1.3208775188545722e-09,1.5051565523156373e-09,1.3141029960699755e-09,4.155765143971324e-09,1.6608909931474236e-09,1.330528918858172e-09,1.3489468063014915e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3281170107127143e-07,1.7399328759880764e-07,1.20984945485094e-07,1.2273763402391742e-07,1.3284123208273705e-07,1.2244742642318115e-07,3.3657004134625976e-07,1.4353696026430907e-07,1.230766108878169e-07,1.243631669444481e-07,1.0
2.4805395074473087e-11,2.663204850621e-11,2.2171725615931783e-11,2.258731293045284e-11,2.1832758065700125e-11,2.629681511521457e-11,3.474454040797991e-11,2.479644273876736e-11,2.3143380276213672e-11,2.2972313982291172e-11,3.099352848944337e-10,5.016538829059591e-10,1.2730980181248775e-10,1.3194079120937982e-10,4.3801674426863785e-10,1.3449091157005424e-10,8.793449281347516e-10,3.809613317609401e-10,1.3726920069224862e-10,1.2819577394752742e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169262484442465e-08,4.735431529250799e-08,1.8126069709901342e-08,1.8784927465707445e-08,3.8280977182204066e-08,1.9709832378013273e-08,7.765756686067549e-08,3.8525119262271964e-08,1.928866429145655e-08,1.8553491103924628e-08,1.0
8.902166308108266e-12,1.261060905456488e-11,5.2774395227753296e-12,4.5486107753662835e-12,6.37672771585948e-12,5.271820132226537e-12,1.3194736061351195e-11,1.0854601608478687e-11,7.51832945671962e-12,6.9575742487615715e-12,1.842744024007568e-10,3.1729727836560563e-10,7.904623729192184e-11,7.678749872075593e-11,1.1414820085835569e-10,7.342283372109073e-11,2.82294412837013e-10,1.2470083065312798e-10,8.822941515218869e-11,7.896961347289549e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643629104896944e-08,2.729460626494394e-08,7.615446715824176e-09,7.341293933096721e-09,1.0259850068429806e-08,7.214364613256464e-09,2.4030458546682973e-08,1.2180597892698995e-08,8.584074521156866e-09,7.905646055535466e-09,1.0
3.024138617507477e-11,3.166150439644132e-11,2.516486318454971e-11,2.541557741339778e-11,2.60564029660273e-11,2.6754844211738646e-11,3.076294626919497e-11,3.3150996806203903e-11,2.9306995815718905e-11,2.8683818496833845e-11,1.6366351597303298e-10,1.5080356320133908e-10,1.211670660717334e-10,1.2035207046046422e-10,1.4762784919345188e-10,1.187119065615345e-10,6.498633403070689e-10,1.4878619738958152e-10,1.3228906129595774e-10,1.2553064079799462e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.498422970831508e-08,2.498162997742696e-08,2.144982105766586e-08,2.126256876449115e-08,2.287562518895647e-08,2.1433421749114472e-08,6.147703826842971e-08,2.5054881387102107e-08,2.2921346901372862e-08,2.2287434697876443e-08,1.0
2.9639775749744254e-11,3.215692056173749e-11,2.528249647931779e-11,2.5998544843242573e-11,8.772801219531283e-10,2.7525659700356637e-11,5.1799685975417256e-11,3.345315160710849e-11,2.952381656678704e-11,2.8853816924859193e-11,2.458984089843742e-10,2.2405339448538834e-10,2.018369457605105e-10,1.9678604406065262e-10,3.100698785443425e-08,1.9880854953231452e-10,2.6225900800124136e-09,2.255746785107944e-10,2.2063302512820966e-10,2.0474243841286227e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336166341102799e-08,3.347056304316596e-08,3.01935703275279e-08,2.975871106542066e-08,2.0303135588379685e-06,3.0045420533389965e-08,1.9099297400024808e-07,3.3879601214585485e-08,3.214519007799331e-08,3.0906938525084817e-08,1.0
1.3671626161894395e-11,1.5033519206808845e-11,9.556375198350565e-12,9.35943813574961e-12,1.0876964731884575e-09,1.0795262405040253e-11,3.476426385496948e-11,1.6491203883542576e-11,1.3208848541921415e-11,1.236938080125209e-11,1.279738543741697e-10,1.3582354958107417e-10,1.2229735895282363e-10,1.1756994654784882e-10,3.131342582631292e-08,1.2040798402773234e-10,2.188328944741489e-09,1.3614504554532052e-10,1.3460743995893592e-10,1.2067475316444579e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4287619625603819e-08,1.498283855504558e-08,1.3251788699661636e-08,1.2827445029213767e-08,1.9245021138665468e-06,1.3265551377959892e-08,1.6747408568960237e-07,1.5236034087213112e-08,1.5242126096487408e-08,1.3567949944008374e-08,1.0
1.378572201715317e-11,1.5087828446816678e-11,1.3789596568488352e-11,7.660986708219797e-12,1.5072713730674484e-10,9.370458337337285e-12,2.9668731938907346e-11,1.671728871855373e-11,1.2213967531420677e-11,1.1485588882283976e-11,8.487984276270092e-11,8.443103108415427e-11,7.07213727044714e-11,7.765658512095041e-11,5.591536695146934e-10,7.737510715649432e-11,5.688273858455611e-10,8.639735213538624e-11,8.272840074972512e-11,7.951226108922174e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0055380161540739e-08,1.0130689282867281e-08,8.715556169243174e-09,8.712149483256859e-09,1.2054910549705126e-07,8.875756057671176e-09,4.582617818820146e-08,1.0531943454513598e-08,9.599530561978847e-09,9.326753449861732e-09,1.0
1.9063815032768503e-11,1.999043278976071e-11,1.9538504152772653e-11,1.167297157391138e-11,1.6768313640362305e-10,1.3442205228026786e-11,4.436269285617172e-11,2.1820210516028153e-11,1.751326705505747e-11,1.6446466012548825e-11,1.08475964770689e-10,1.1134434119349095e-10,8.962073946180327e-11,1.0014889291491182e-10,6.73902501558741e-10,1.028553949328042e-10,4.686222846250294e-10,1.1279486633929818e-10,1.0001131022467904e-10,1.044279902247965e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3540576725738953e-08,1.3715927045348665e-08,1.1884438265408187e-08,1.1806091608496974e-08,1.1941520053715333e-07,1.2188989279323013e-08,4.393691798837242e-08,1.4074283400703018e-08,1.2621863185998932e-08,1.2684941902201204e-08,1.0
1.6411273993705905e-11,1.825260143158891e-11,1.2013280983550783e-11,1.1147328404689328e-11,1.0677913661467568e-11,1.239443342766076e-11,2.8555501805354725e-11,2.0073300032264584e-11,1.533203280495871e-11,1.519856882189066e-11,8.047058795498844e-11,8.26941451896825e-11,7.116231806805186e-11,6.970751789631354e-11,7.111730589229627e-11,7.333672275676754e-11,2.4893553219049375e-10,8.39389715587072e-11,7.266675754182883e-11,7.6435766498493e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0400576342604161e-08,1.0844181797407916e-08,9.107510586678601e-09,8.839012678216016e-09,8.867697541130454e-09,9.25844274939384e-09,2.4441682500252794e-08,1.1226670466542289e-08,9.633861015165049e-09,9.902176311155278e-09,1.0
9.788415917580234e-12,1.0417491542880601e-11,6.054158448312242e-12,5.3607925806171575e-12,7.247644225000856e-12,6.42474580893818e-12,1.2418673251647504e-11,1.204541270779562e-11,8.623413897222778e-12,7.726381848336486e-12,4.7703963329322335e-11,4.837131803405249e-11,4.0662359785583157e-11,4.092265718482541e-11,4.2418604426465155e-11,4.2657396032290967e-11,4.563454486938045e-11,5.00759468586953e-11,4.4229225601216444e-11,4.471289589634473e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096050341506254e-09,6.227576827815834e-09,4.8718273894410164e-09,4.750682810315294e-09,5.150992324252915e-09,5.087274757368504e-09,6.268620591268773e-09,6.607421178314816e-09,5.540223872582995e-09,5.479959308466629e-09,1.0
1.1100505634575785e-11,1.1242256114055899e-11,5.589199445070373e-12,4.852663400330505e-12,7.156325783959977e-12,6.219928006534826e-12,1.438478204352856e-11,1.3078771263235609e-11,9.455025567608693e-12,8.341216212401261e-12,4.246193641015412e-11,4.155640894933583e-11,3.403576158531909e-11,3.2826666599938775e-11,3.6573873713477195e-11,3.460113912361242e-11,4.297446818573801e-11,4.3646082647766203e-11,3.928685683985489e-11,3.7410463046691676e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.765206889455035e-09,5.6870255746656695e-09,4.1889253728301465e-09,3.992411937764802e-09,4.651558412429702e-09,4.367734661599666e-09,6.1542631097319275e-09,6.104441584693754e-09,5.142948893310224e-09,4.878314342949481e-09,1.0
1.133338472386017e-11,1.244451888637592e-11,5.226074234022162e-12,4.73257236845019e-12,6.856581162568357e-12,6.365407995521869e-12,1.4776684210473265e-11,1.4500544938767632e-11,9.297416527612437e-12,8.87449203862784e-12,3.100622004051902e-11,2.97820097829903e-11,2.4534082042372097e-11,2.302208319730309e-11,2.6537837472293597e-11,2.432545761260297e-11,3.294519452874169e-11,3.181218960527293e-11,2.856809283054254e-11,2.6676915469602746e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761448620772288e-09,4.7169900397138075e-09,3.2366991232169277e-09,3.0252970135207805e-09,3.6585901564003513e-09,3.425062314503911e-09,5.288620980248951e-09,5.153816184833187e-09,4.139220231325e-09,3.939154249635555e-09,1.0
1.1402613334862228e-11,1.2733991618712496e-11,5.432638462274837e-12,5.0773158992412444e-12,6.970605424888254e-12,6.7341808382917564e-12,1.4360122146510345e-11,1.4572042470896288e-11,9.34015412795107e-12,9.058748715227397e-12,3.7114968924798336e-11,3.523844404335402e-11,2.896213935033144e-11,2.976626878505611e-11,3.102753458012279e-11,3.2024110702038756e-11,3.6478116133279804e-11,3.646060652869276e-11,3.303980068460176e-11,3.335791199628253e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.197827900835307e-09,5.273931257319149e-09,3.6395935422428815e-09,3.687516761794199e-09,4.037332168650264e-09,4.165486032389868e-09,5.535343148632622e-09,5.648788796819329e-09,4.5043077757680035e-09,4.609890308484051e-09,1.0
1.1468063191823887e-11,1.2347461732555916e-11,6.0433892806495226e-12,5.631169794520824e-12,7.784737893067612e-12,7.056085862350123e-12,1.4641288530031595e-11,1.4102950136998169e-11,9.783422154520656e-12,9.16232708128101e-12,3.682912344240126e-11,3.7498970447600095e-11,2.8054573601987094e-11,3.0287778913317834e-11,2.982586302511369e-11,3.1984601198838453e-11,3.8805996194035235e-11,3.922077238185249e-11,3.261212263689844e-11,3.4307119362311034e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2853461695122826e-09,5.444549031498098e-09,3.6727254383768437e-09,3.8085235283015205e-09,4.102648478478851e-09,4.236281098763872e-09,5.7944986681483656e-09,5.80633152955063e-09,4.58403864166278e-09,4.69226552098761e-09,1.0
9.997393659092147e-12,1.0160591515552311e-11,6.501495900248721e-12,5.196935425187162e-12,7.784093406405847e-12,6.447647900085937e-12,1.2864784244712315e-11,1.1777028685159036e-11,8.833568725028537e-12,7.294167793466076e-12,3.4376064194901496e-11,3.5626225910397085e-11,2.6618059057570286e-11,3.0793035656812004e-11,2.884501301335752e-11,3.238012156321746e-11,3.458841140696397e-11,3.6825362562303966e-11,3.079693708062715e-11,3.336445270471524e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.214023723683876e-09,5.268629727181802e-09,3.937103060862538e-09,4.034478962167801e-09,4.306872054745564e-09,4.370383965722405e-09,5.538856863928973e-09,5.581713703189613e-09,4.672663665864686e-09,4.609670279087477e-09,1.0
1.1367487639371707e-11,1.1505680060235421e-11,6.395668923469096e-12,5.376025453437649e-12,7.881194822186486e-12,6.814864381010103e-12,1.4484798657095583e-11,1.3198637861474442e-11,1.0155613379430118e-11,8.458963271949118e-12,3.996387801676802e-11,3.899491294366078e-11,3.252153022149736e-11,3.4456261471530324e-11,3.3898453550750105e-11,3.5265699033507804e-11,3.8679475292350854e-11,4.0768257565347234e-11,3.695428087808075e-11,3.679852086650982e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.034714593008259e-09,5.963922993006652e-09,4.6280912099282935e-09,4.5836263501255676e-09,4.952154887466643e-09,4.88678385645832e-09,6.328883416934232e-09,6.338995686545945e-09,5.525584145714869e-09,5.295272880811194e-09,1.0
1.162662398303266e-11,1.2797020702936168e-11,4.8812718800883015e-12,5.023047894343457e-12,6.401068739336744e-12,6.464962157714728e-12,1.5691417005092224e-11,1.5134697702985396e-11,9.853579244980148e-12,9.252939209481027e-12,3.112799364425078e-11,3.111169917624713e-11,2.5434921156076936e-11,2.4680961756518726e-11,2.6802675930455385e-11,2.5886899361041804e-11,3.1460674606652466e-11,3.28787239571608e-11,2.739930416239411e-11,2.736629377473668e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.066285454973027e-09,5.180108802332844e-09,3.4023980280678792e-09,3.310784690434648e-09,3.803640631473215e-09,3.691147127928556e-09,5.567598645198582e-09,5.655483957526185e-09,4.369383002605524e-09,4.258914217652438e-09,1.0
1.2835372009059332e-11,1.4372902463263684e-11,4.874169128464315e-12,5.4884606683004754e-12,6.945890418028366e-12,7.312982245163562e-12,1.7377434265443487e-11,1.701714177165128e-11,1.048964584441038e-11,1.0369286942946259e-11,2.8643797726863798e-11,3.152945067517758e-11,2.244470697544577e-11,2.3024047092420058e-11,2.391817163467232e-11,2.4741342248491404e-11,3.1369689502216846e-11,3.344199055331836e-11,2.5167211497457904e-11,2.6591552619975956e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8012688915527836e-09,5.215408733878394e-09,3.1323295138668867e-09,3.1778682594711553e-09,3.554663256804728e-09,3.6224140089861243e-09,5.474453485754267e-09,5.719670719153526e-09,4.094464104429445e-09,4.1941319697089695e-09,1.0
1.501373975129986e-11,1.7088645225174992e-11,7.781713143007068e-12,8.081307523830721e-12,9.46899764943549e-12,1.009881058627194e-11,1.9674586667908413e-11,1.9711496646258687e-11,1.3270854899837775e-11,1.2687407891819549e-11,4.004523601802966e-11,4.3653228844552505e-11,3.2354380255683516e-11,3.378591050837264e-11,3.388953923470143e-11,3.497862862655093e-11,4.430453896791726e-11,4.631225911491622e-11,3.644189301603312e-11,3.93384786253757e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4125313261997105e-09,6.929500498749769e-09,4.741593785971436e-09,4.800610931777078e-09,5.088564778123586e-09,5.206892336678621e-09,7.1765861863291405e-09,7.47416464320555e-09,5.760531434110689e-09,5.930814930553069e-09,1.0
1.5204650195046283e-11,1.7582150255888254e-11,8.008498652908361e-12,7.917897600992418e-12,9.778614950403064e-12,1.0048496667707294e-11,2.007497486723437e-11,2.0218516140227133e-11,1.3725667594395713e-11,1.2702396494436502e-11,3.907322761703046e-11,4.2056491738876774e-11,2.980030098960835e-11,3.087424829326315e-11,3.15335697776494e-11,3.292423997992288e-11,4.190746387376531e-11,4.4704239824240634e-11,3.4017830273713855e-11,3.618754444781778e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2392344993043584e-09,6.790384503154188e-09,4.384314347913022e-09,4.46056752941259e-09,4.803275881104959e-09,4.970022588759864e-09,6.951584190504177e-09,7.369444533418203e-09,5.48172159499937e-09,5.636902960289044e-09,1.0
1.4651278490345675e-11,1.7044205290702116e-11,6.242056489541796e-12,7.482732502637398e-12,8.614651080729748e-12,9.870912024733098e-12,1.9780174180231843e-11,1.9698890029276322e-11,1.275938421688581e-11,1.2780059019417555e-11,3.422333256407036e-11,3.351760180513518e-11,2.5156014620687684e-11,2.3683278186767564e-11,2.739962819328917e-11,2.614763498149255e-11,3.35912959823369e-11,3.554496742839809e-11,2.8703184454179298e-11,2.8674171913437023e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.622963013386604e-09,5.75278628915123e-09,3.6495332898927005e-09,3.579267950357626e-09,4.1780717269755476e-09,4.141630948066633e-09,6.032798662740341e-09,6.265132833953566e-09,4.76989776901237e-09,4.7408224887524105e-09,1.0
1.3070891839252467e-11,1.588033849169748e-11,4.941611770999894e-12,6.6287093385758235e-12,6.968599315906931e-12,8.950644450998539e-12,1.8114094199292962e-11,1.8754275853705744e-11,1.11620905283937e-11,1.1317188619738862e-11,3.0576302182098135e-11,3.1174256294389317e-11,2.4048779582232636e-11,2.3417905104411245e-11,2.5206639724581186e-11,2.448647198766522e-11,3.171970264200119e-11,3.334298904952695e-11,2.7673882202338936e-11,2.7783248654834088e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.182187908068025e-09,5.431547101647542e-09,3.396974156430884e-09,3.3929069006056996e-09,3.803036707794265e-09,3.815752723304718e-09,5.76515195034074e-09,5.990217814310497e-09,4.494881615074438e-09,4.44824543161868e-09,1.0
1.1896256482099729e-11,1.5043966979511634e-11,4.907758945947671e-12,5.7450954504327144e-12,6.688657125883258e-12,7.91595858181981e-12,1.7032308329899377e-11,1.7816644172697874e-11,1.0484945617204401e-11,1.0503464351455961e-11,3.105077597419821e-11,3.001347390477358e-11,2.506091106633706e-11,2.2980621121665005e-11,2.588625309320097e-11,2.405114805500733e-11,3.177562132235658e-11,3.195843581259479e-11,2.8614935093513467e-11,2.6436409090498315e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.982935974665186e-09,5.252434327710441e-09,3.2842215020824418e-09,3.261652516996573e-09,3.653440420145035e-09,3.726911296701583e-09,5.586453263881828e-09,5.750213009671869e-09,4.359256112586283e-09,4.247065386889633e-09,1.0
1.0853262726674015e-11,1.1284273545425633e-11,5.233331126647326e-12,4.691686497800633e-12,6.914682315934658e-12,6.515105972642618e-12,1.44146338101383e-11,1.327993621291608e-11,9.342988334901034e-12,7.909468486145825e-12,2.9772891573378626e-11,2.828185782297997e-11,2.4882361861309944e-11,2.2787892733751562e-11,2.5681228370737898e-11,2.351234323168494e-11,3.0675377619993606e-11,2.9894655478387013e-11,2.824788933936756e-11,2.5105703954227098e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.917489823969003e-09,4.861936650365103e-09,3.4256934635937607e-09,3.2073257356537168e-09,3.80869397490993e-09,3.6090491402330225e-09,5.3974798286109476e-09,5.292162492813659e-09,4.367734670017252e-09,3.9937241224318096e-09,1.0
1.0872462711771133e-11,1.164449766830535e-11,4.756211791763855e-12,4.479457760369787e-12,6.463248554132133e-12,6.463291232348293e-12,1.4428541337082433e-11,1.3836008634934709e-11,8.814410623547221e-12,8.022694928114851e-12,2.918563687013384e-11,2.8403508938171483e-11,2.2442296482057464e-11,2.2590499926998862e-11,2.3766915102127158e-11,2.319782958424554e-11,3.166613077913254e-11,3.037407490074652e-11,2.7189157247130454e-11,2.544625608616003e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.827243897438622e-09,4.7485332574002995e-09,3.1494323585020885e-09,3.0246945644645323e-09,3.5957437065720118e-09,3.4039224296139646e-09,5.455993173534901e-09,5.238639639935422e-09,4.217742427999532e-09,3.848243824947e-09,1.0
1.1381230673461401e-11,1.2385949090986508e-11,4.654108329600907e-12,4.74067544076754e-12,6.47218375326405e-12,6.738881501609756e-12,1.5915882003254047e-11,1.47959784247415e-11,9.371710956170573e-12,8.332677323647625e-12,3.506930506538954e-11,3.597659369183449e-11,2.4038327489798726e-11,2.3955723572727113e-11,2.685418545015786e-11,2.5733867532238354e-11,3.745237946731357e-11,3.889936169842078e-11,2.977104179489217e-11,2.8973556161040842e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.232470072513519e-09,5.223227141135641e-09,3.1707264026038053e-09,3.0979989066338945e-09,3.726672797515844e-09,3.56449366943075e-09,5.8930206019602255e-09,5.770987195555484e-09,4.345833513339947e-09,4.036849008205263e-09,1.0
1.1492161788556306e-11,1.1034016161473471e-11,5.029740914607386e-12,4.237666733713769e-12,7.053957252973353e-12,6.013700199211395e-12,1.5651712170803845e-11,1.3541570947411538e-11,9.575487698080612e-12,7.280865821948501e-12,3.452966205883486e-11,3.5689929224475524e-11,2.324296566057532e-11,2.2266656594101527e-11,2.6329599266504697e-11,2.5609677522919195e-11,3.5961795268567185e-11,3.8083019211547154e-11,2.8393439011565503e-11,2.8958436188999207e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.189139406905074e-09,5.270981135366792e-09,3.1375161145503007e-09,2.9327861543387354e-09,3.7118611985531437e-09,3.5039608129808744e-09,5.7665529357385015e-09,5.818188286823281e-09,4.242403816366935e-09,4.045220343922453e-09,1.0
1.1284961924897473e-11,1.2127519281806851e-11,5.322516523130362e-12,4.542247377242012e-12,7.455792092719807e-12,6.3036404375607746e-12,1.5646386261294416e-11,1.4777818201698183e-11,9.737324070326511e-12,8.599036195725535e-12,3.018025662123703e-11,3.1286299321611705e-11,2.1760413296964474e-11,2.1436091638677116e-11,2.378237258720587e-11,2.36102256775988e-11,3.1722491582989236e-11,3.341376308751063e-11,2.5137086625583412e-11,2.6608940082693673e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.877727176044558e-09,4.938215158407631e-09,3.110755754810023e-09,2.8798538638730714e-09,3.6245597081785622e-09,3.376808129206276e-09,5.410116354663403e-09,5.458625566000509e-09,4.0345433493345285e-09,3.941964403394082e-09,1.0
9.856379068167068e-12,1.1415985466214694e-11,4.535697180940017e-12,4.950370428023404e-12,6.4742079467023546e-12,6.36130006280369e-12,1.3260931641402347e-11,1.34857882634548e-11,7.957204619054155e-12,8.454127428497132e-12,3.415135788600959e-11,3.624798623194123e-11,2.4999266663953043e-11,2.638170899481542e-11,2.7086468259051303e-11,2.7727663510543276e-11,3.9489904036495274e-11,3.83275591164837e-11,2.930527225682221e-11,3.15027240362795e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.088307983714276e-09,5.363074159412611e-09,3.324077507014963e-09,3.406532688154755e-09,3.845518979819992e-09,3.798852952649301e-09,5.9039739114139446e-09,5.8474552121625905e-09,4.271791255172122e-09,4.456762305808533e-09,1.0
