CP5_alpha_power,CP5_delta_power,CP5_spectral_edge,CP5_spectral_entropy,CP6_alpha_power,CP6_delta_power,CP6_spectral_edge,CP6_spectral_entropy,F7_alpha_power,F7_delta_power,F7_spectral_edge,F7_spectral_entropy,F8_alpha_power,F8_delta_power,F8_spectral_edge,F8_spectral_entropy,FC5_alpha_power,FC5_delta_power,FC5_spectral_edge,FC5_spectral_entropy,FC6_alpha_power,FC6_delta_power,FC6_spectral_edge,FC6_spectral_entropy,P7_alpha_power,P7_delta_power,P7_spectral_edge,P7_spectral_entropy,P8_alpha_power,P8_delta_power,P8_spectral_edge,P8_spectral_entropy,T7_alpha_power,T7_delta_power,T7_spectral_edge,T7_spectral_entropy,T8_alpha_power,T8_delta_power,T8_spectral_edge,T8_spectral_entropy,label
1.5966172896334777e-11,1.2360388904645506e-11,1.990812681005834e-11,1.682239332548942e-11,7.194925580417071e-12,6.563086358782651e-12,1.7210087608385508e-11,1.808055490735983e-11,1.512301660568407e-11,1.2678571604325789e-11,1.1094204699139024e-11,1.0982758869999912e-11,1.9907096710440738e-11,1.9717465774798125e-11,8.666370107112148e-12,1.5119206898568024e-11,1.1672591104394654e-11,1.3893349367782182e-11,1.659752173425069e-11,1.491554171352479e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.184673190859604e-09,2.7917933628135614e-09,4.678465417206775e-09,4.48920021620236e-09,1.999013520511719e-09,2.685174673517068e-09,3.3735604480178435e-09,3.742963652731539e-09,3.793272204462474e-09,3.4417673338697714e-09,1.0
1.62090693786057e-11,1.2587981274754574e-11,2.0608813488255144e-11,2.061756219874504e-11,7.475907819270251e-12,7.804919660802371e-12,1.7324509834508053e-11,1.842154195878333e-11,1.623706650591743e-11,1.4119542843179422e-11,1.0638087512305768e-11,8.75741453530793e-12,2.1423984334509683e-11,1.659282031937302e-11,1.069666563549936e-11,1.483180464349385e-11,1.1051835869433749e-11,1.0612859781204763e-11,1.6414774936462078e-11,1.0349495681271023e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2600745775106877e-09,2.630310805188071e-09,4.9950853388717996e-09,4.565369258524429e-09,2.268696888871587e-09,2.8089921940151474e-09,3.431318703225935e-09,3.493765893346117e-09,3.95883439272886e-09,3.1148580003822206e-09,1.0
1.45768670460355e-11,1.2656438807019864e-11,2.0560399129618635e-11,2.0916636007272304e-11,7.301810395575238e-12,6.784800214907617e-12,1.5552602690580743e-11,1.832665194609716e-11,1.5389470497443268e-11,1.4988017235754734e-11,1.0433699661559175e-11,9.762735443577089e-12,2.7132201021602347e-11,1.8746533285424437e-11,1.3084769254951613e-11,7.11861672908043e-12,1.0809821067794039e-11,1.2132567021755121e-11,1.6354422269629127e-11,1.3992164158029741e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.057759879899983e-09,2.6498675928498505e-09,5.462349997846676e-09,4.702909901176653e-09,2.4350563343225767e-09,1.7825350400117625e-09,3.2135799666081873e-09,3.561835099586758e-09,3.865462298327571e-09,3.4068951842879657e-09,1.0
1.5528393358191798e-11,1.3194476320735315e-11,1.8131428744276264e-11,1.614558604576963e-11,6.981830921625938e-12,5.788909785690382e-12,1.6652954761397835e-11,1.9328578097369155e-11,1.4858008230457438e-11,1.374182376625534e-11,1.0908480801683635e-11,9.520807312088862e-12,2.7503407554945648e-11,1.6164234896981725e-11,1.1662725505528844e-11,6.304137244080494e-12,1.1262050305669321e-11,1.2022983920656884e-11,1.7440030535983434e-11,1.3981282301071235e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.216165547107364e-09,2.690530853948694e-09,5.3252178148469784e-09,4.197084112569552e-09,2.270658894131544e-09,1.6540409057529134e-09,3.3795202533541487e-09,3.6409246005581832e-09,3.913276433386439e-09,3.4618036556129297e-09,1.0
1.588559275791289e-11,1.403571148893434e-11,1.8382596646166312e-11,1.531160790417463e-11,6.982955138755686e-12,5.230808172260145e-12,1.714037102821117e-11,2.1343790304327972e-11,1.523715783099055e-11,1.3574951089667992e-11,1.211442450129761e-11,8.698349567289495e-12,1.844586581720351e-11,1.7535026458070447e-11,8.14903410282877e-12,6.966562489756207e-12,1.2632329662911398e-11,1.0941387989262575e-11,1.607023769563861e-11,1.3746177457484574e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.291458810171703e-09,2.5907613797072742e-09,4.598026017888926e-09,4.239837480611648e-09,1.9771431062780992e-09,1.6333279847368337e-09,3.4724689071381606e-09,3.6086231274367885e-09,3.7963754901833e-09,3.3200172054642875e-09,1.0
1.851383863081876e-11,1.3914399934544569e-11,2.1102643595157986e-11,1.985123294951236e-11,7.413617909961295e-12,6.0583609739626325e-12,1.9998430549460267e-11,2.1677379013040285e-11,1.8739418837522275e-11,1.5238106768565492e-11,1.3165320062746585e-11,9.568145954761573e-12,2.1419439121402172e-11,1.8403554280573103e-11,9.74780761907147e-12,7.333156344941518e-12,1.3696368880350436e-11,1.2668338567218506e-11,1.725101955326289e-11,1.3492827920467419e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5415382660975985e-09,2.8141043090748535e-09,5.127404206656784e-09,4.6517971399267615e-09,2.163373924132353e-09,1.7803995645965654e-09,3.750841428006789e-09,3.970182146947832e-09,4.167476782754613e-09,3.543341345985431e-09,1.0
1.7088951110798033e-11,1.393196911007483e-11,2.1224245912645114e-11,2.0931102586421742e-11,7.505343988850797e-12,7.012706715954214e-12,1.8434152114216117e-11,2.050397917126562e-11,1.8976200001839688e-11,1.821258771625581e-11,1.0733110221649579e-11,9.633690149237384e-12,2.2918185919636266e-11,1.5683001036119208e-11,1.0243177631482569e-11,5.995187997454453e-12,1.1273288064472812e-11,1.3359214521988734e-11,1.5570557247148538e-11,1.1738303820230315e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3226186916477293e-09,2.86086747047005e-09,5.187954364976783e-09,4.46240109979038e-09,2.189379428385039e-09,1.705448527685817e-09,3.520979571860163e-09,3.976291249896662e-09,4.111886698271098e-09,3.6846399921633473e-09,1.0
1.5161526021983706e-11,1.3926259157739145e-11,2.1001361567845373e-11,1.9920059734411405e-11,8.11696899142906e-12,7.01752166726782e-12,1.631049605546172e-11,2.0164091796522463e-11,1.7581643681841997e-11,1.7535569697029026e-11,1.0061537437904874e-11,9.875748839232009e-12,2.1673948421763803e-11,1.781374511502739e-11,9.394081354507061e-12,6.921692460410645e-12,1.0539027481722085e-11,1.3009273898006314e-11,1.5561129070568233e-11,1.3716669907570918e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0210398032766184e-09,2.794888796342189e-09,5.040902238554005e-09,4.440328626448313e-09,2.1870550512195944e-09,1.7460115498884151e-09,3.187366756287315e-09,3.8006528521193035e-09,3.9937931754633865e-09,3.6955205474739433e-09,1.0
1.540382119796397e-11,1.2148559221052829e-11,2.341740714919662e-11,2.036205919791959e-11,8.905434821633206e-12,6.7879501822321775e-12,1.6365266009056928e-11,1.7576887068725385e-11,1.8578245920582865e-11,1.507821754627522e-11,1.0460867453890239e-11,1.1091450794336974e-11,2.3659789500481933e-11,2.2487289010862817e-11,9.228683027738286e-12,8.364519431455257e-12,1.0800852965782122e-11,1.4463040315298292e-11,1.5742198548812385e-11,1.5771740562105183e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1135265146980274e-09,2.7407739848868617e-09,5.38160319037537e-09,4.881800067649937e-09,2.241324010486858e-09,1.8646738245987334e-09,3.258474981417964e-09,3.710664785879958e-09,4.107371900839571e-09,3.663617101505919e-09,1.0
1.6944768045375837e-11,1.5514850548567e-11,2.3191061501531016e-11,1.9995829861809354e-11,8.641204798780002e-12,6.612480176433222e-12,1.807649737220775e-11,2.209297723441614e-11,1.727525681391538e-11,1.759057357185942e-11,9.954316044562207e-12,1.1076613147615534e-11,2.546638067736029e-11,2.5460800996531046e-11,1.0379475659945341e-11,9.658437111231938e-12,1.0257771203831455e-11,1.4098472268650624e-11,1.606316312197439e-11,1.8517495807307656e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2289305835453524e-09,2.931733455945776e-09,5.550947099744456e-09,5.334203392753669e-09,2.2796392734328943e-09,2.0098390499711615e-09,3.3826833456142545e-09,3.9281302655084625e-09,4.011200979145664e-09,4.128622372616603e-09,1.0
1.7865817180838915e-11,1.7451814415362226e-11,2.0630518022253555e-11,1.6588647469926778e-11,8.227590407875162e-12,5.5724611636819015e-12,1.9079639557496732e-11,2.5365354599069615e-11,1.605204163924788e-11,1.7479738452356618e-11,9.531854321447775e-12,1.0672725332240487e-11,2.3460011199953767e-11,2.0385039575846755e-11,1.0687642130532375e-11,8.32415947246636e-12,9.934723242073412e-12,1.3560369209316732e-11,1.4116529157686361e-11,1.6807119150907977e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3180638568812216e-09,3.1196867646176275e-09,5.1535068764506975e-09,4.609731726241791e-09,2.2398037565386795e-09,1.8024889160468575e-09,3.4924151325451e-09,4.233613706952016e-09,3.745268077526475e-09,3.93697158399185e-09,1.0
1.600551970076903e-11,1.4161524701893458e-11,1.8055603083369804e-11,1.5564980443659137e-11,6.929214940701381e-12,5.556519085083449e-12,1.701261922393394e-11,2.0462859457165773e-11,1.616410050898539e-11,1.5442839589232136e-11,8.403134807497896e-12,9.72904712322203e-12,1.8843641946892405e-11,1.809368257745395e-11,8.169456310848844e-12,7.04088598732478e-12,8.779025354236159e-12,1.1975809784622992e-11,1.2174198884096337e-11,1.3405810229363536e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9514490868424134e-09,2.8426820183521775e-09,4.527014120440206e-09,4.22050754695399e-09,1.9311631086381635e-09,1.6817518900391151e-09,3.10827662124315e-09,3.7829473427094224e-09,3.4545803330778968e-09,3.4714244623862204e-09,1.0
1.9811634297026942e-11,1.500860224153865e-11,2.0300339306386567e-11,1.6096746599680082e-11,7.398295011046363e-12,6.1973626087494864e-12,2.113917548682474e-11,2.1212404256654442e-11,2.2100419353474906e-11,1.832566390644312e-11,9.739147146656572e-12,9.973170035071666e-12,1.7761686400687202e-11,2.046297569587898e-11,7.685579649726519e-12,8.159541635035469e-12,1.0209036499764282e-11,1.1974797297716392e-11,1.4309734134474693e-11,1.541970932727822e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225067646140425e-09,2.821637300671876e-09,4.564192432050507e-09,4.468688905357149e-09,1.9031932475448495e-09,1.8110128209231318e-09,3.4029799325034473e-09,3.683912101633974e-09,4.019456539430846e-09,3.798740302564305e-09,1.0
1.8816236514235987e-11,1.5073312073856784e-11,2.138750778561768e-11,1.6869006760129356e-11,7.36882218571643e-12,5.544526433064693e-12,2.021198601581866e-11,2.1532558310514534e-11,2.015454397464676e-11,1.694748685922153e-11,1.1396258560349533e-11,8.369670505936087e-12,1.7549148603369213e-11,2.036599584848032e-11,7.74422388104549e-12,8.114479867250567e-12,1.1928870727732996e-11,1.0647060195221968e-11,1.5379748985162648e-11,1.4367792164173987e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3487068042002374e-09,2.7377483309765154e-09,4.546184070297434e-09,4.513815034042088e-09,1.8603673485000437e-09,1.7612279746491078e-09,3.5474436003286775e-09,3.666653840625897e-09,3.960918300246658e-09,3.6539164624202636e-09,1.0
1.5042396588769887e-11,1.3324908328159548e-11,1.9197042618936308e-11,1.623492531555415e-11,6.913277350335296e-12,5.31738217038235e-12,1.6171078417371736e-11,1.9160393065087562e-11,1.5452760900122297e-11,1.4210479051044208e-11,1.0862059664457699e-11,8.206778925439449e-12,1.5968690442072594e-11,1.9094988704879864e-11,6.899502719242675e-12,7.453320241264895e-12,1.1327014030957305e-11,1.0713582739412007e-11,1.2718505421664531e-11,1.2593364470078782e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.093387593473474e-09,2.5795800223746813e-09,4.285736023330276e-09,4.450600182085205e-09,1.78634258731971e-09,1.72404814125854e-09,3.2737233189491713e-09,3.498506526611094e-09,3.4511544229527344e-09,3.3179423947225316e-09,1.0
1.4470196733163036e-11,1.5094454221747892e-11,1.8102807401447123e-11,1.891184058070847e-11,6.771403107597779e-12,6.881205625446161e-12,1.5521102153014963e-11,2.074387714733531e-11,1.598848747284592e-11,1.9269015970709223e-11,8.37956292355482e-12,7.730559919736997e-12,1.578305203286147e-11,1.429593852966511e-11,6.824778939676346e-12,6.016129079705228e-12,8.800308297820736e-12,9.844012774174776e-12,1.0976439530131637e-11,1.0678433521692606e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8441165319965207e-09,2.720069235615904e-09,4.179224412143781e-09,4.143924523730884e-09,1.7937016092096164e-09,1.6912800118191894e-09,3.0109453443182118e-09,3.6013960173680077e-09,3.4148115047076757e-09,3.533665654098542e-09,1.0
1.5882363468933295e-11,1.443823593032963e-11,1.7164381832397567e-11,2.1974612977459257e-11,6.304132515904597e-12,7.782141490499601e-12,1.6956973949357857e-11,2.0205079377896028e-11,1.6597697265727043e-11,1.8765659708912376e-11,9.381740527714485e-12,8.829187801489888e-12,2.0267779779592652e-11,1.777450530182244e-11,8.823026287200993e-12,7.2732458885882195e-12,9.744746716523695e-12,1.0983722511859604e-11,1.361044903677123e-11,1.3829454733628247e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.075695006346554e-09,2.8016342966975146e-09,4.7227059768365706e-09,4.729108689895064e-09,2.0442025756164154e-09,1.889996227764026e-09,3.2387853496512523e-09,3.7110295993296533e-09,3.806589321676603e-09,3.840399636359253e-09,1.0
1.6585060977981916e-11,1.2884791694184845e-11,1.7065849093550315e-11,2.1570791293976068e-11,6.708636767067378e-12,6.671589818558832e-12,1.7753243848743222e-11,1.8865008045331206e-11,1.658081154758766e-11,1.4784956903177264e-11,1.348985314987048e-11,1.0675382142249732e-11,2.2661364226140938e-11,2.286827785972744e-11,1.0056586895256975e-11,9.459818725539538e-12,1.3926581672205289e-11,1.3073062652514479e-11,1.7697413065101037e-11,1.7823364118511956e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4058619840770593e-09,2.719670669428342e-09,4.9198931611040546e-09,5.1921670430052124e-09,2.166445445175261e-09,1.986376843694842e-09,3.574173550868953e-09,3.614498374632953e-09,4.056647931520065e-09,3.799779245260577e-09,1.0
1.75762889446424e-11,1.3577355306979401e-11,1.5824993498404466e-11,1.6833290036845184e-11,6.206373169964521e-12,5.361035660033709e-12,1.8771413289197482e-11,2.015504584415003e-11,1.706453773899531e-11,1.3897615106586915e-11,1.1677521857219283e-11,9.336477873137251e-12,1.809482852068085e-11,1.6550868719537435e-11,8.011952730806484e-12,7.089740984722703e-12,1.2086730249165465e-11,1.1740354643901232e-11,1.4223915297736616e-11,1.515375037401307e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3581287755755997e-09,2.6924755267767852e-09,4.2055992099955275e-09,4.211478723707884e-09,1.8313535295323382e-09,1.6491397014529215e-09,3.529193616113748e-09,3.661439204110062e-09,3.733449998992265e-09,3.510654094173583e-09,1.0
1.6620739479911182e-11,1.2848951783326429e-11,1.7472846517187104e-11,1.678034864238483e-11,6.441050134926908e-12,5.622025677609153e-12,1.7776709497074145e-11,1.8905133331934604e-11,1.6219936001621654e-11,1.3289798262711574e-11,9.847642884045659e-12,1.0121110620497685e-11,2.0377368936192426e-11,1.5153078322932976e-11,8.971914348564414e-12,6.759784151396163e-12,1.0220928842435202e-11,1.3003454134552538e-11,1.4466914889335166e-11,1.465079424472101e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1424631530380744e-09,2.7358825673013794e-09,4.58151620792632e-09,4.012824227414255e-09,1.9760442359470995e-09,1.6509959653855517e-09,3.3128487673935964e-09,3.703382320828388e-09,3.768778472344663e-09,3.4501729806708504e-09,1.0
1.5621528334270416e-11,1.3020945304489746e-11,2.0384518039729338e-11,1.802237564699827e-11,7.505159614547954e-12,5.92579346161767e-12,1.6865390229520315e-11,1.8720365618620513e-11,1.665152956887741e-11,1.569325676266369e-11,9.786566318836553e-12,1.0142097231077701e-11,1.9489720933653545e-11,1.668038624617486e-11,8.880905343111085e-12,7.03770506187091e-12,1.008777255752023e-11,1.291833474352841e-11,1.4730349346687387e-11,1.453741701381275e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.958541586110211e-09,2.6949953009363065e-09,4.735942994227427e-09,4.307844544370742e-09,2.072193534282768e-09,1.697463900033236e-09,3.1176809009834282e-09,3.608268654701635e-09,3.691731046084687e-09,3.5763823641331582e-09,1.0
1.6804105643971236e-11,1.2956321740722952e-11,2.0279427995103368e-11,1.6841699466911165e-11,7.711950803203095e-12,5.8522327577609106e-12,1.803355249691496e-11,1.8514891942934253e-11,1.8284537306024336e-11,1.5466039315523205e-11,1.0126624502907228e-11,8.969066339749316e-12,1.7632899642540866e-11,1.8597133653978015e-11,8.002197931333576e-12,7.403699610526615e-12,1.0552267098919294e-11,1.1261983500557899e-11,1.4075171455203245e-11,1.4813291745006327e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.039088073513123e-09,2.5739975219597295e-09,4.522496022712661e-09,4.261295279647661e-09,1.982356733720054e-09,1.6721702596338381e-09,3.2052870321878634e-09,3.4236381994434913e-09,3.6888740668343836e-09,3.493396645291929e-09,1.0
1.6348084719499597e-11,1.3190689747602408e-11,1.782548916772754e-11,1.5875500554322978e-11,6.97293677125396e-12,5.4289078425441644e-12,1.755221718439548e-11,1.9120130275542856e-11,1.6332676843214782e-11,1.345569242908107e-11,9.107564232123185e-12,8.961125409329328e-12,1.4812019626448297e-11,1.7418490137493235e-11,6.290302432742764e-12,6.369235218119853e-12,9.591822864082095e-12,1.1380436264692143e-11,1.1227905810021939e-11,1.3701079133591967e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.059048840486191e-09,2.518743530699362e-09,4.098303160811644e-09,4.098599434971509e-09,1.745260139775291e-09,1.559405381873931e-09,3.2425271064150477e-09,3.4130275072421703e-09,3.4426490441533754e-09,3.219169112843592e-09,1.0
1.5072526600898112e-11,1.3493039456356179e-11,1.7211453638208368e-11,1.6100169214523484e-11,6.9359168718011036e-12,5.360742844861065e-12,1.623546122434223e-11,1.9476644530303114e-11,1.5970363938443782e-11,1.4535537451723705e-11,8.232756689244253e-12,9.441917005596354e-12,1.3540285703104798e-11,1.4950434523426827e-11,5.974371863904502e-12,6.032363520823311e-12,8.576162595447089e-12,1.2128845406110684e-11,1.0170394513746873e-11,1.2865907966332316e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.809062910537349e-09,2.6277689512525926e-09,3.8084826774081995e-09,3.986584166130975e-09,1.666009806686244e-09,1.5498110119558839e-09,2.9678404458908257e-09,3.5239811611298723e-09,3.2742594842232368e-09,3.3280145590819242e-09,1.0
1.4879846196884052e-11,1.3297962548920953e-11,1.956109375910595e-11,1.6182755416995175e-11,7.965417316711157e-12,5.311160521057766e-12,1.5906324652857175e-11,1.8619489875685455e-11,1.5998119301828327e-11,1.4988043072759588e-11,1.0776223914612997e-11,9.475753935125274e-12,1.9539730836787476e-11,1.5035380171489972e-11,8.877102094559498e-12,6.8429704470758e-12,1.124367162855368e-11,1.3100512877449227e-11,1.416418286360576e-11,1.2961784198962005e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0259718802453585e-09,2.6149993401976942e-09,4.5709987030467846e-09,3.926906897846794e-09,2.0273306673457186e-09,1.5692164436594292e-09,3.1889875478258267e-09,3.543022123289054e-09,3.6169278551127847e-09,3.293067390043072e-09,1.0
1.3672379523663393e-11,1.2858406517433273e-11,1.8235919646242715e-11,1.6485860119366053e-11,7.101008080425545e-12,5.798763775393883e-12,1.4671519104297036e-11,1.8165170327031682e-11,1.4334866113387445e-11,1.468200156892737e-11,1.2112964999397515e-11,9.445071629227358e-12,1.8543993341802674e-11,1.3869707659378823e-11,8.352731001942573e-12,5.7352206104068245e-12,1.2718956187741294e-11,1.3060529587350014e-11,1.4593022756586846e-11,1.1531548452454521e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.116769438428221e-09,2.5170867320107455e-09,4.3609089440470434e-09,3.8188700350202745e-09,1.925332465959129e-09,1.5178783526422442e-09,3.28815849585442e-09,3.4349666237076787e-09,3.5819397565093416e-09,3.137587862237062e-09,1.0
1.3308375824640311e-11,1.3475332187066555e-11,1.542595748737068e-11,1.650640170923159e-11,5.533172101620597e-12,6.009164781340875e-12,1.4305406247944285e-11,1.9234654354233744e-11,1.3007481650931813e-11,1.5183020445596084e-11,1.0562180821286229e-11,8.567153736795167e-12,1.7937396999467627e-11,1.5767536948801873e-11,7.407265576769805e-12,5.964988905575621e-12,1.1083944597865349e-11,1.130840399159456e-11,1.3734098821563812e-11,1.1076903576428647e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8579925221961203e-09,2.5115910794704843e-09,4.103561445010939e-09,4.0231038388725165e-09,1.718657919389095e-09,1.561553514332436e-09,3.019439642815728e-09,3.4118627651700837e-09,3.3028828744114115e-09,3.159855125188964e-09,1.0
1.5389979549884923e-11,1.3438741255113692e-11,1.637576011490337e-11,1.404060597329973e-11,6.752017801443645e-12,5.0339474768499354e-12,1.6479722311750436e-11,1.919672811833414e-11,1.6664094261578516e-11,1.4581976854723546e-11,1.1796680305064608e-11,9.480886171340064e-12,2.4653380175573925e-11,2.472535823818434e-11,1.0355428557695122e-11,9.571037121127501e-12,1.2335543508381862e-11,1.4843265057260384e-11,1.6426091060536677e-11,1.5904458166465384e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1941203152532674e-09,2.737731425612947e-09,4.789708487165711e-09,4.650822203449816e-09,2.119510266870019e-09,1.8313688827349044e-09,3.3677796148123716e-09,3.857504522606693e-09,3.894093291837094e-09,3.631798050630792e-09,1.0
1.6169023124801927e-11,1.1354673828067266e-11,1.646912649638005e-11,1.2780931155909197e-11,6.8589164247719615e-12,5.04271177123875e-12,1.7243517967320005e-11,1.606534788993197e-11,1.7401959070780713e-11,1.1995078525021115e-11,1.1319340530780843e-11,1.0031871679897399e-11,2.2537632518365213e-11,2.2168644044770358e-11,9.004071686098043e-12,8.750106586214008e-12,1.1971010183398647e-11,1.5661943480645074e-11,1.5119598333463064e-11,1.5812751693971314e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3733144773175247e-09,2.7296659716070177e-09,4.7514693133208294e-09,4.334002630478321e-09,2.0682684691551015e-09,1.8045521824482355e-09,3.5676817411016442e-09,3.817249056653517e-09,4.0705906197292766e-09,3.523020397762386e-09,1.0
1.3489202148569314e-11,1.0996687891491522e-11,1.492498764187479e-11,1.2696881061795993e-11,6.102908976980303e-12,5.015275543939596e-12,1.4363859313252585e-11,1.5078128259782592e-11,1.3908877931483249e-11,1.1708684523285017e-11,7.794563352107019e-12,8.302322614270676e-12,1.5982676196860807e-11,1.1921708092581224e-11,6.467944294763505e-12,4.154949804822696e-12,8.244952979570595e-12,1.1032295069698952e-11,1.1870862493309539e-11,9.683798440487891e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.881942189603469e-09,2.441392352871326e-09,3.9168134746547085e-09,3.4071207918383474e-09,1.6987285567163678e-09,1.387638960165686e-09,3.0439639204801614e-09,3.2392564415780093e-09,3.514921805600412e-09,2.9122735825664376e-09,1.0
1.5626711600836193e-11,1.1878034046986088e-11,1.6644417279135733e-11,1.5042420477553267e-11,7.13399335681829e-12,5.311060083132225e-12,1.66836339868416e-11,1.6785266632657917e-11,1.620521647539406e-11,1.2760135748920914e-11,1.2650131412735978e-11,1.3409112281676907e-11,2.7979605451129428e-11,2.4630244808560252e-11,1.1925770553395933e-11,1.0390023260304615e-11,1.3236876382363439e-11,1.6688448018980326e-11,1.92083874530244e-11,1.9033080048586274e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4622742804716298e-09,2.999270712240663e-09,5.1126569111001615e-09,4.709094305021128e-09,2.2466665026701748e-09,1.912589999417216e-09,3.6499305845654056e-09,3.9366580251519975e-09,4.245464034933979e-09,3.790675233665385e-09,1.0
1.2235065161676592e-11,9.9163996896181e-12,1.2378418891185058e-11,1.311240555100007e-11,5.479522373023511e-12,4.5309940344699374e-12,1.300081629928602e-11,1.3793606804035433e-11,1.3154511670337728e-11,1.1258478868705824e-11,1.9756456784142652e-11,1.827289211067254e-11,4.8486821694643646e-11,4.3358682487016823e-11,1.9421653089167408e-11,1.6064522841796413e-11,2.0467010801464137e-11,2.2390159359328506e-11,3.158258335176327e-11,2.848110779436203e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6861818227421476e-09,3.156695479056137e-09,6.360276489866141e-09,5.91566556087563e-09,2.686069756802513e-09,2.231044284612082e-09,3.857477566420729e-09,4.07647659508985e-09,4.822150950510668e-09,4.275333887036963e-09,1.0
5.87299525385938e-12,4.6732560672682475e-12,7.277640317089388e-12,7.43386431603468e-12,2.9697284271894433e-12,2.6571911331513602e-12,6.188301531310468e-12,6.271606715026278e-12,7.0024797803786435e-12,6.556124047047322e-12,2.04610173315552e-11,1.719435778531015e-11,5.476526034235607e-11,5.158949625689946e-11,1.9828872726725446e-11,1.575854611834829e-11,2.1116213348572768e-11,2.142839437010815e-11,3.0979000694814574e-11,2.7278632499160758e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.048859679787107e-09,2.468458610768013e-09,6.127564844628209e-09,5.690965714463115e-09,2.4088223840321273e-09,1.9208644323819845e-09,3.1739620477293895e-09,3.146410449781722e-09,4.11068633541568e-09,3.556135832395048e-09,1.0
5.188225482034611e-12,4.485361356837138e-12,7.837524181938776e-12,7.606399637168636e-12,3.177411562334614e-12,2.53344141923829e-12,5.474397906667957e-12,5.977680204315349e-12,6.509344385737094e-12,6.1851968549676975e-12,1.8511542861690185e-11,1.73928517070678e-11,5.820920941561602e-11,4.6898734170985516e-11,2.1168362481938454e-11,1.4183976283460605e-11,1.931062322684325e-11,2.199606788820225e-11,3.0180218957649364e-11,2.5468437303661185e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8528671591695926e-09,2.5887881870679976e-09,6.475325117243133e-09,5.716407047559347e-09,2.5242144046174256e-09,1.9038569682207254e-09,2.9851796128687243e-09,3.2901342674467303e-09,3.99784223552366e-09,3.5701361912636785e-09,1.0
